Zip Code,Territory Name,Region Name
71441,"Orlando, FL",Southeast
71443,"Orlando, FL",Southeast
71446,"Orlando, FL",Southeast
71447,"Orlando, FL",Southeast
71448,"Orlando, FL",Southeast
71449,"Dallas, TX",Southeast
71450,"Dallas, TX",Southeast
71452,"Orlando, FL",Southeast
71454,"Orlando, FL",Southeast
71455,"Orlando, FL",Southeast
71456,"Orlando, FL",Southeast
71457,"Orlando, FL",Southeast
71458,"Orlando, FL",Southeast
71459,"Orlando, FL",Southeast
71460,"Dallas, TX",Southeast
71461,"Orlando, FL",Southeast
71462,"Dallas, TX",Southeast
71463,"Orlando, FL",Southeast
71465,"Orlando, FL",Southeast
71466,"Orlando, FL",Southeast
71467,"Orlando, FL",Southeast
71468,"Orlando, FL",Southeast
71469,"Orlando, FL",Southeast
71471,"Orlando, FL",Southeast
71472,"Orlando, FL",Southeast
71473,"Orlando, FL",Southeast
71474,"Orlando, FL",Southeast
71475,"Orlando, FL",Southeast
71477,"Orlando, FL",Southeast
71479,"Orlando, FL",Southeast
71480,"Orlando, FL",Southeast
71483,"Orlando, FL",Southeast
71485,"Orlando, FL",Southeast
71486,"Dallas, TX",Southeast
71496,"Orlando, FL",Southeast
71497,"Orlando, FL",Southeast
71601,"LA-San Diego, CA",West
71602,"LA-San Diego, CA",West
71603,"LA-San Diego, CA",West
71611,"LA-San Diego, CA",West
71612,"LA-San Diego, CA",West
71613,"LA-San Diego, CA",West
71630,"Orlando, FL",Southeast
71631,"Orlando, FL",Southeast
71635,"Orlando, FL",Southeast
71638,"Orlando, FL",Southeast
71639,"LA-San Diego, CA",West
71640,"Orlando, FL",Southeast
71642,"Orlando, FL",Southeast
71643,"LA-San Diego, CA",West
71644,"LA-San Diego, CA",West
71646,"Orlando, FL",Southeast
71647,"Orlando, FL",Southeast
71651,"Orlando, FL",Southeast
71652,"LA-San Diego, CA",West
71653,"Orlando, FL",Southeast
71654,"Orlando, FL",Southeast
71655,"Orlando, FL",Southeast
71656,"Orlando, FL",Southeast
71657,"Orlando, FL",Southeast
71658,"Orlando, FL",Southeast
71659,"LA-San Diego, CA",West
71660,"LA-San Diego, CA",West
71661,"Orlando, FL",Southeast
71662,"LA-San Diego, CA",West
71663,"Orlando, FL",Southeast
71665,"LA-San Diego, CA",West
71666,"Orlando, FL",Southeast
71667,"LA-San Diego, CA",West
71670,"LA-San Diego, CA",West
71671,"Orlando, FL",Southeast
71674,"LA-San Diego, CA",West
71675,"Orlando, FL",Southeast
71676,"Orlando, FL",Southeast
71677,"LA-San Diego, CA",West
71678,"LA-San Diego, CA",West
71701,"LA-San Diego, CA",West
71711,"LA-San Diego, CA",West
71720,"LA-San Diego, CA",West
71721,"LA-San Diego, CA",West
71722,"Dallas, TX",Southeast
71724,"Orlando, FL",Southeast
71725,"LA-San Diego, CA",West
71726,"LA-San Diego, CA",West
71728,"LA-San Diego, CA",West
71730,"Orlando, FL",Southeast
71731,"Orlando, FL",Southeast
71740,"Orlando, FL",Southeast
71742,"LA-San Diego, CA",West
71743,"LA-San Diego, CA",West
71744,"Orlando, FL",Southeast
71745,"Orlando, FL",Southeast
71747,"Orlando, FL",Southeast
71748,"LA-San Diego, CA",West
71749,"Orlando, FL",Southeast
71750,"Orlando, FL",Southeast
71751,"Orlando, FL",Southeast
71752,"Orlando, FL",Southeast
71753,"Orlando, FL",Southeast
71754,"Orlando, FL",Southeast
71758,"Orlando, FL",Southeast
71759,"Orlando, FL",Southeast
71762,"Orlando, FL",Southeast
71763,"LA-San Diego, CA",West
71764,"Orlando, FL",Southeast
71765,"Orlando, FL",Southeast
71766,"LA-San Diego, CA",West
71770,"Dallas, TX",Southeast
71772,"LA-San Diego, CA",West
71801,"Dallas, TX",Southeast
71802,"Dallas, TX",Southeast
71820,"LA-San Diego, CA",West
71822,"LA-San Diego, CA",West
71823,"LA-San Diego, CA",West
71825,"LA-San Diego, CA",West
71826,"Dallas, TX",Southeast
71827,"Dallas, TX",Southeast
71828,"Dallas, TX",Southeast
71831,"LA-San Diego, CA",West
71832,"LA-San Diego, CA",West
71833,"LA-San Diego, CA",West
71834,"Dallas, TX",Southeast
71835,"Dallas, TX",Southeast
71836,"LA-San Diego, CA",West
71837,"Dallas, TX",Southeast
71838,"Dallas, TX",Southeast
71839,"Dallas, TX",Southeast
71840,"Dallas, TX",Southeast
71841,"LA-San Diego, CA",West
71842,"LA-San Diego, CA",West
71845,"Dallas, TX",Southeast
71846,"LA-San Diego, CA",West
71847,"LA-San Diego, CA",West
71851,"LA-San Diego, CA",West
71852,"LA-San Diego, CA",West
71853,"Dallas, TX",Southeast
71854,"Dallas, TX",Southeast
71855,"LA-San Diego, CA",West
71857,"LA-San Diego, CA",West
71858,"Dallas, TX",Southeast
71859,"LA-San Diego, CA",West
71860,"Dallas, TX",Southeast
71861,"Dallas, TX",Southeast
71862,"Dallas, TX",Southeast
71864,"Dallas, TX",Southeast
71865,"LA-San Diego, CA",West
71866,"LA-San Diego, CA",West
71901,"LA-San Diego, CA",West
71902,"LA-San Diego, CA",West
71903,"LA-San Diego, CA",West
71909,"LA-San Diego, CA",West
71910,"LA-San Diego, CA",West
71913,"LA-San Diego, CA",West
71914,"LA-San Diego, CA",West
71920,"LA-San Diego, CA",West
71921,"LA-San Diego, CA",West
71922,"LA-San Diego, CA",West
71923,"LA-San Diego, CA",West
71929,"LA-San Diego, CA",West
71932,"LA-San Diego, CA",West
71933,"LA-San Diego, CA",West
71935,"LA-San Diego, CA",West
71937,"LA-San Diego, CA",West
71940,"LA-San Diego, CA",West
71941,"LA-San Diego, CA",West
71942,"LA-San Diego, CA",West
71943,"LA-San Diego, CA",West
71944,"LA-San Diego, CA",West
71945,"LA-San Diego, CA",West
71949,"LA-San Diego, CA",West
71950,"LA-San Diego, CA",West
71952,"LA-San Diego, CA",West
71953,"LA-San Diego, CA",West
71956,"LA-San Diego, CA",West
71957,"LA-San Diego, CA",West
71958,"LA-San Diego, CA",West
71959,"LA-San Diego, CA",West
71960,"LA-San Diego, CA",West
71961,"LA-San Diego, CA",West
71962,"LA-San Diego, CA",West
71964,"LA-San Diego, CA",West
71965,"LA-San Diego, CA",West
71966,"LA-San Diego, CA",West
71968,"LA-San Diego, CA",West
71969,"LA-San Diego, CA",West
71970,"LA-San Diego, CA",West
71971,"LA-San Diego, CA",West
71972,"LA-San Diego, CA",West
71973,"LA-San Diego, CA",West
71998,"LA-San Diego, CA",West
71999,"LA-San Diego, CA",West
72001,"LA-San Diego, CA",West
72002,"LA-San Diego, CA",West
72003,"LA-San Diego, CA",West
72004,"LA-San Diego, CA",West
72005,"LA-San Diego, CA",West
72006,"LA-San Diego, CA",West
72007,"LA-San Diego, CA",West
72010,"LA-San Diego, CA",West
72011,"LA-San Diego, CA",West
72012,"LA-San Diego, CA",West
72013,"LA-San Diego, CA",West
72014,"LA-San Diego, CA",West
72015,"LA-San Diego, CA",West
72016,"LA-San Diego, CA",West
72017,"LA-San Diego, CA",West
72018,"LA-San Diego, CA",West
72019,"LA-San Diego, CA",West
72020,"LA-San Diego, CA",West
72021,"LA-San Diego, CA",West
72022,"LA-San Diego, CA",West
72023,"LA-San Diego, CA",West
72024,"LA-San Diego, CA",West
72025,"LA-San Diego, CA",West
72026,"LA-San Diego, CA",West
72027,"LA-San Diego, CA",West
72028,"LA-San Diego, CA",West
72029,"LA-San Diego, CA",West
72030,"LA-San Diego, CA",West
72031,"LA-San Diego, CA",West
72032,"LA-San Diego, CA",West
72033,"LA-San Diego, CA",West
72034,"LA-San Diego, CA",West
72035,"LA-San Diego, CA",West
72036,"LA-San Diego, CA",West
72037,"LA-San Diego, CA",West
72038,"LA-San Diego, CA",West
72039,"LA-San Diego, CA",West
72040,"LA-San Diego, CA",West
72041,"LA-San Diego, CA",West
72042,"LA-San Diego, CA",West
72043,"LA-San Diego, CA",West
72044,"LA-San Diego, CA",West
72045,"LA-San Diego, CA",West
72046,"LA-San Diego, CA",West
72047,"LA-San Diego, CA",West
72048,"LA-San Diego, CA",West
72051,"LA-San Diego, CA",West
72052,"LA-San Diego, CA",West
72053,"LA-San Diego, CA",West
72055,"LA-San Diego, CA",West
72057,"LA-San Diego, CA",West
72058,"LA-San Diego, CA",West
72059,"LA-San Diego, CA",West
72060,"LA-San Diego, CA",West
72061,"LA-San Diego, CA",West
72063,"LA-San Diego, CA",West
72064,"LA-San Diego, CA",West
72065,"LA-San Diego, CA",West
72066,"LA-San Diego, CA",West
72067,"LA-San Diego, CA",West
72068,"LA-San Diego, CA",West
72069,"LA-San Diego, CA",West
72070,"LA-San Diego, CA",West
72072,"LA-San Diego, CA",West
72073,"LA-San Diego, CA",West
72074,"LA-San Diego, CA",West
72075,"LA-San Diego, CA",West
72076,"LA-San Diego, CA",West
72078,"LA-San Diego, CA",West
72079,"LA-San Diego, CA",West
72080,"LA-San Diego, CA",West
72081,"LA-San Diego, CA",West
72082,"LA-San Diego, CA",West
72083,"LA-San Diego, CA",West
72084,"LA-San Diego, CA",West
72085,"LA-San Diego, CA",West
72086,"LA-San Diego, CA",West
72087,"LA-San Diego, CA",West
72088,"LA-San Diego, CA",West
72089,"LA-San Diego, CA",West
72099,"LA-San Diego, CA",West
72101,"LA-San Diego, CA",West
72102,"LA-San Diego, CA",West
72103,"LA-San Diego, CA",West
72104,"LA-San Diego, CA",West
72106,"LA-San Diego, CA",West
72107,"LA-San Diego, CA",West
72108,"LA-San Diego, CA",West
72110,"LA-San Diego, CA",West
72111,"LA-San Diego, CA",West
72112,"LA-San Diego, CA",West
72113,"LA-San Diego, CA",West
72114,"LA-San Diego, CA",West
72115,"LA-San Diego, CA",West
72116,"LA-San Diego, CA",West
72117,"LA-San Diego, CA",West
72118,"LA-San Diego, CA",West
72119,"LA-San Diego, CA",West
72120,"LA-San Diego, CA",West
72121,"LA-San Diego, CA",West
72122,"LA-San Diego, CA",West
72123,"LA-San Diego, CA",West
72124,"LA-San Diego, CA",West
72125,"LA-San Diego, CA",West
72126,"LA-San Diego, CA",West
72127,"LA-San Diego, CA",West
72128,"LA-San Diego, CA",West
72129,"LA-San Diego, CA",West
72130,"LA-San Diego, CA",West
72131,"LA-San Diego, CA",West
72132,"LA-San Diego, CA",West
72133,"LA-San Diego, CA",West
72134,"LA-San Diego, CA",West
72135,"LA-San Diego, CA",West
72136,"LA-San Diego, CA",West
72137,"LA-San Diego, CA",West
72139,"LA-San Diego, CA",West
72140,"LA-San Diego, CA",West
72141,"LA-San Diego, CA",West
72142,"LA-San Diego, CA",West
72143,"LA-San Diego, CA",West
72145,"LA-San Diego, CA",West
72149,"LA-San Diego, CA",West
72150,"LA-San Diego, CA",West
72152,"LA-San Diego, CA",West
72153,"LA-San Diego, CA",West
72156,"LA-San Diego, CA",West
72157,"LA-San Diego, CA",West
72158,"LA-San Diego, CA",West
72160,"LA-San Diego, CA",West
72164,"LA-San Diego, CA",West
72165,"LA-San Diego, CA",West
72166,"LA-San Diego, CA",West
72167,"LA-San Diego, CA",West
72168,"LA-San Diego, CA",West
72169,"LA-San Diego, CA",West
72170,"LA-San Diego, CA",West
72173,"LA-San Diego, CA",West
72175,"LA-San Diego, CA",West
72176,"LA-San Diego, CA",West
72178,"LA-San Diego, CA",West
72179,"LA-San Diego, CA",West
72180,"LA-San Diego, CA",West
72181,"LA-San Diego, CA",West
72182,"LA-San Diego, CA",West
72183,"LA-San Diego, CA",West
72190,"LA-San Diego, CA",West
72199,"LA-San Diego, CA",West
72201,"LA-San Diego, CA",West
72202,"LA-San Diego, CA",West
72203,"LA-San Diego, CA",West
72204,"LA-San Diego, CA",West
72205,"LA-San Diego, CA",West
72206,"LA-San Diego, CA",West
72207,"LA-San Diego, CA",West
72209,"LA-San Diego, CA",West
72210,"LA-San Diego, CA",West
72211,"LA-San Diego, CA",West
72212,"LA-San Diego, CA",West
72214,"LA-San Diego, CA",West
72215,"LA-San Diego, CA",West
72216,"LA-San Diego, CA",West
72217,"LA-San Diego, CA",West
72219,"LA-San Diego, CA",West
72221,"LA-San Diego, CA",West
72222,"LA-San Diego, CA",West
72223,"LA-San Diego, CA",West
72225,"LA-San Diego, CA",West
72227,"LA-San Diego, CA",West
72231,"LA-San Diego, CA",West
72255,"LA-San Diego, CA",West
72260,"LA-San Diego, CA",West
72295,"LA-San Diego, CA",West
72301,"LA-San Diego, CA",West
72303,"LA-San Diego, CA",West
72310,"LA-San Diego, CA",West
72311,"LA-San Diego, CA",West
72312,"LA-San Diego, CA",West
72313,"LA-San Diego, CA",West
72315,"LA-San Diego, CA",West
72316,"LA-San Diego, CA",West
72319,"LA-San Diego, CA",West
72320,"LA-San Diego, CA",West
72321,"LA-San Diego, CA",West
72322,"LA-San Diego, CA",West
72324,"LA-San Diego, CA",West
72325,"LA-San Diego, CA",West
72326,"LA-San Diego, CA",West
72327,"LA-San Diego, CA",West
72328,"LA-San Diego, CA",West
72329,"LA-San Diego, CA",West
72330,"LA-San Diego, CA",West
72331,"LA-San Diego, CA",West
72332,"LA-San Diego, CA",West
72333,"LA-San Diego, CA",West
72335,"LA-San Diego, CA",West
72336,"LA-San Diego, CA",West
72338,"LA-San Diego, CA",West
72339,"LA-San Diego, CA",West
72340,"LA-San Diego, CA",West
72341,"LA-San Diego, CA",West
72342,"LA-San Diego, CA",West
72346,"LA-San Diego, CA",West
72347,"LA-San Diego, CA",West
72348,"LA-San Diego, CA",West
72350,"LA-San Diego, CA",West
72351,"LA-San Diego, CA",West
72352,"LA-San Diego, CA",West
72353,"LA-San Diego, CA",West
72354,"LA-San Diego, CA",West
72355,"LA-San Diego, CA",West
72358,"LA-San Diego, CA",West
72359,"LA-San Diego, CA",West
72360,"LA-San Diego, CA",West
72364,"LA-San Diego, CA",West
72365,"LA-San Diego, CA",West
72366,"LA-San Diego, CA",West
72367,"LA-San Diego, CA",West
72368,"LA-San Diego, CA",West
72369,"LA-San Diego, CA",West
72370,"LA-San Diego, CA",West
72372,"LA-San Diego, CA",West
72373,"LA-San Diego, CA",West
72374,"LA-San Diego, CA",West
72376,"LA-San Diego, CA",West
72377,"LA-San Diego, CA",West
72379,"LA-San Diego, CA",West
72383,"LA-San Diego, CA",West
72384,"LA-San Diego, CA",West
72386,"LA-San Diego, CA",West
72387,"LA-San Diego, CA",West
72389,"LA-San Diego, CA",West
72390,"LA-San Diego, CA",West
72391,"LA-San Diego, CA",West
72392,"LA-San Diego, CA",West
72394,"LA-San Diego, CA",West
72395,"LA-San Diego, CA",West
72396,"LA-San Diego, CA",West
72401,"LA-San Diego, CA",West
72402,"LA-San Diego, CA",West
72403,"LA-San Diego, CA",West
72404,"LA-San Diego, CA",West
72405,"LA-San Diego, CA",West
72410,"LA-San Diego, CA",West
72411,"LA-San Diego, CA",West
72412,"LA-San Diego, CA",West
72413,"LA-San Diego, CA",West
72414,"LA-San Diego, CA",West
72415,"LA-San Diego, CA",West
72416,"LA-San Diego, CA",West
72417,"LA-San Diego, CA",West
72419,"LA-San Diego, CA",West
72421,"LA-San Diego, CA",West
72422,"LA-San Diego, CA",West
72424,"LA-San Diego, CA",West
72425,"LA-San Diego, CA",West
72426,"LA-San Diego, CA",West
72427,"LA-San Diego, CA",West
72428,"LA-San Diego, CA",West
72429,"LA-San Diego, CA",West
72430,"LA-San Diego, CA",West
72431,"LA-San Diego, CA",West
72432,"LA-San Diego, CA",West
72433,"LA-San Diego, CA",West
72434,"LA-San Diego, CA",West
72435,"LA-San Diego, CA",West
72436,"LA-San Diego, CA",West
72437,"LA-San Diego, CA",West
72438,"LA-San Diego, CA",West
72440,"LA-San Diego, CA",West
72441,"LA-San Diego, CA",West
72442,"LA-San Diego, CA",West
72443,"LA-San Diego, CA",West
72444,"LA-San Diego, CA",West
72445,"LA-San Diego, CA",West
72447,"LA-San Diego, CA",West
72449,"LA-San Diego, CA",West
72450,"LA-San Diego, CA",West
72451,"LA-San Diego, CA",West
72453,"LA-San Diego, CA",West
72454,"LA-San Diego, CA",West
72455,"LA-San Diego, CA",West
72456,"LA-San Diego, CA",West
72457,"LA-San Diego, CA",West
72458,"LA-San Diego, CA",West
72459,"LA-San Diego, CA",West
72460,"LA-San Diego, CA",West
72461,"LA-San Diego, CA",West
72462,"LA-San Diego, CA",West
72464,"LA-San Diego, CA",West
72465,"LA-San Diego, CA",West
72466,"LA-San Diego, CA",West
72467,"LA-San Diego, CA",West
72469,"LA-San Diego, CA",West
72470,"LA-San Diego, CA",West
72471,"LA-San Diego, CA",West
72472,"LA-San Diego, CA",West
72473,"LA-San Diego, CA",West
72474,"LA-San Diego, CA",West
72475,"LA-San Diego, CA",West
72476,"LA-San Diego, CA",West
72478,"LA-San Diego, CA",West
72479,"LA-San Diego, CA",West
72482,"LA-San Diego, CA",West
72501,"LA-San Diego, CA",West
72503,"LA-San Diego, CA",West
72512,"LA-San Diego, CA",West
72513,"LA-San Diego, CA",West
72515,"LA-San Diego, CA",West
72517,"LA-San Diego, CA",West
72519,"LA-San Diego, CA",West
72520,"LA-San Diego, CA",West
72521,"LA-San Diego, CA",West
72522,"LA-San Diego, CA",West
72523,"LA-San Diego, CA",West
72524,"LA-San Diego, CA",West
72525,"LA-San Diego, CA",West
72526,"LA-San Diego, CA",West
72527,"LA-San Diego, CA",West
72528,"LA-San Diego, CA",West
72529,"LA-San Diego, CA",West
72530,"LA-San Diego, CA",West
72531,"LA-San Diego, CA",West
72532,"LA-San Diego, CA",West
72533,"LA-San Diego, CA",West
72534,"LA-San Diego, CA",West
72536,"LA-San Diego, CA",West
72537,"LA-San Diego, CA",West
72538,"LA-San Diego, CA",West
72539,"LA-San Diego, CA",West
72540,"LA-San Diego, CA",West
72542,"LA-San Diego, CA",West
72543,"LA-San Diego, CA",West
72544,"LA-San Diego, CA",West
72545,"LA-San Diego, CA",West
72546,"LA-San Diego, CA",West
72550,"LA-San Diego, CA",West
72553,"LA-San Diego, CA",West
72554,"LA-San Diego, CA",West
72555,"LA-San Diego, CA",West
72556,"LA-San Diego, CA",West
72560,"LA-San Diego, CA",West
72561,"LA-San Diego, CA",West
72562,"LA-San Diego, CA",West
72564,"LA-San Diego, CA",West
72565,"LA-San Diego, CA",West
72566,"LA-San Diego, CA",West
72567,"LA-San Diego, CA",West
72568,"LA-San Diego, CA",West
72569,"LA-San Diego, CA",West
72571,"LA-San Diego, CA",West
72572,"LA-San Diego, CA",West
72573,"LA-San Diego, CA",West
72575,"LA-San Diego, CA",West
72576,"LA-San Diego, CA",West
72577,"LA-San Diego, CA",West
72578,"LA-San Diego, CA",West
72579,"LA-San Diego, CA",West
72581,"LA-San Diego, CA",West
72583,"LA-San Diego, CA",West
72584,"LA-San Diego, CA",West
72585,"LA-San Diego, CA",West
72587,"LA-San Diego, CA",West
72601,"LA-San Diego, CA",West
72602,"LA-San Diego, CA",West
72611,"LA-San Diego, CA",West
72613,"LA-San Diego, CA",West
72615,"LA-San Diego, CA",West
72616,"LA-San Diego, CA",West
72617,"LA-San Diego, CA",West
72619,"LA-San Diego, CA",West
72623,"LA-San Diego, CA",West
72624,"LA-San Diego, CA",West
72626,"LA-San Diego, CA",West
72628,"LA-San Diego, CA",West
72629,"LA-San Diego, CA",West
72630,"LA-San Diego, CA",West
72631,"LA-San Diego, CA",West
72632,"LA-San Diego, CA",West
72633,"LA-San Diego, CA",West
72634,"LA-San Diego, CA",West
72635,"LA-San Diego, CA",West
72636,"LA-San Diego, CA",West
72638,"LA-San Diego, CA",West
72639,"LA-San Diego, CA",West
72640,"LA-San Diego, CA",West
72641,"LA-San Diego, CA",West
72642,"LA-San Diego, CA",West
72643,"New York, NY",Northeast
72644,"LA-San Diego, CA",West
72645,"LA-San Diego, CA",West
72648,"LA-San Diego, CA",West
72650,"LA-San Diego, CA",West
72651,"LA-San Diego, CA",West
72653,"LA-San Diego, CA",West
72654,"LA-San Diego, CA",West
72655,"LA-San Diego, CA",West
72657,"LA-San Diego, CA",West
72658,"LA-San Diego, CA",West
72659,"LA-San Diego, CA",West
72660,"LA-San Diego, CA",West
72661,"LA-San Diego, CA",West
72662,"LA-San Diego, CA",West
72663,"LA-San Diego, CA",West
72666,"LA-San Diego, CA",West
72668,"LA-San Diego, CA",West
72669,"LA-San Diego, CA",West
72670,"LA-San Diego, CA",West
72672,"LA-San Diego, CA",West
72675,"LA-San Diego, CA",West
72677,"LA-San Diego, CA",West
72679,"LA-San Diego, CA",West
72680,"LA-San Diego, CA",West
72682,"LA-San Diego, CA",West
72683,"LA-San Diego, CA",West
72685,"LA-San Diego, CA",West
72686,"LA-San Diego, CA",West
72687,"LA-San Diego, CA",West
72701,"LA-San Diego, CA",West
72702,"LA-San Diego, CA",West
72703,"LA-San Diego, CA",West
72704,"LA-San Diego, CA",West
72711,"LA-San Diego, CA",West
72712,"LA-San Diego, CA",West
72713,"LA-San Diego, CA",West
72714,"LA-San Diego, CA",West
72715,"LA-San Diego, CA",West
72716,"LA-San Diego, CA",West
72717,"LA-San Diego, CA",West
72718,"LA-San Diego, CA",West
72719,"LA-San Diego, CA",West
72721,"LA-San Diego, CA",West
72722,"LA-San Diego, CA",West
72727,"LA-San Diego, CA",West
72728,"LA-San Diego, CA",West
72729,"LA-San Diego, CA",West
72730,"LA-San Diego, CA",West
72732,"LA-San Diego, CA",West
72733,"LA-San Diego, CA",West
72734,"LA-San Diego, CA",West
72735,"LA-San Diego, CA",West
72736,"LA-San Diego, CA",West
72737,"LA-San Diego, CA",West
72738,"LA-San Diego, CA",West
72739,"LA-San Diego, CA",West
72740,"LA-San Diego, CA",West
72741,"LA-San Diego, CA",West
72742,"LA-San Diego, CA",West
72744,"LA-San Diego, CA",West
72745,"LA-San Diego, CA",West
72747,"LA-San Diego, CA",West
72749,"LA-San Diego, CA",West
72751,"LA-San Diego, CA",West
72752,"LA-San Diego, CA",West
72753,"LA-San Diego, CA",West
72756,"LA-San Diego, CA",West
72757,"LA-San Diego, CA",West
72758,"LA-San Diego, CA",West
72760,"LA-San Diego, CA",West
72761,"LA-San Diego, CA",West
72762,"LA-San Diego, CA",West
72764,"LA-San Diego, CA",West
72765,"LA-San Diego, CA",West
72766,"LA-San Diego, CA",West
72768,"LA-San Diego, CA",West
72769,"LA-San Diego, CA",West
72770,"LA-San Diego, CA",West
72773,"LA-San Diego, CA",West
72774,"LA-San Diego, CA",West
72776,"LA-San Diego, CA",West
72801,"LA-San Diego, CA",West
72802,"LA-San Diego, CA",West
72811,"LA-San Diego, CA",West
72812,"LA-San Diego, CA",West
72820,"LA-San Diego, CA",West
72821,"LA-San Diego, CA",West
72823,"LA-San Diego, CA",West
72824,"LA-San Diego, CA",West
72826,"LA-San Diego, CA",West
72827,"LA-San Diego, CA",West
72828,"LA-San Diego, CA",West
72829,"LA-San Diego, CA",West
72830,"LA-San Diego, CA",West
72832,"LA-San Diego, CA",West
72833,"LA-San Diego, CA",West
72834,"LA-San Diego, CA",West
72835,"LA-San Diego, CA",West
72837,"LA-San Diego, CA",West
72838,"LA-San Diego, CA",West
72839,"LA-San Diego, CA",West
72840,"LA-San Diego, CA",West
72841,"LA-San Diego, CA",West
72842,"LA-San Diego, CA",West
72843,"LA-San Diego, CA",West
72845,"LA-San Diego, CA",West
72846,"LA-San Diego, CA",West
72847,"LA-San Diego, CA",West
72851,"LA-San Diego, CA",West
72852,"LA-San Diego, CA",West
72853,"LA-San Diego, CA",West
72854,"LA-San Diego, CA",West
72855,"LA-San Diego, CA",West
72856,"LA-San Diego, CA",West
72857,"LA-San Diego, CA",West
72858,"LA-San Diego, CA",West
72860,"LA-San Diego, CA",West
72863,"LA-San Diego, CA",West
72865,"LA-San Diego, CA",West
72901,"LA-San Diego, CA",West
72902,"LA-San Diego, CA",West
72903,"LA-San Diego, CA",West
72904,"LA-San Diego, CA",West
72905,"LA-San Diego, CA",West
72906,"LA-San Diego, CA",West
72908,"LA-San Diego, CA",West
72913,"LA-San Diego, CA",West
72914,"LA-San Diego, CA",West
72916,"LA-San Diego, CA",West
72917,"LA-San Diego, CA",West
72918,"LA-San Diego, CA",West
72919,"LA-San Diego, CA",West
72921,"LA-San Diego, CA",West
72923,"LA-San Diego, CA",West
72926,"LA-San Diego, CA",West
72927,"LA-San Diego, CA",West
72928,"LA-San Diego, CA",West
72930,"LA-San Diego, CA",West
72932,"LA-San Diego, CA",West
72933,"LA-San Diego, CA",West
72934,"LA-San Diego, CA",West
72935,"LA-San Diego, CA",West
72936,"LA-San Diego, CA",West
72937,"LA-San Diego, CA",West
72938,"LA-San Diego, CA",West
72940,"LA-San Diego, CA",West
72941,"LA-San Diego, CA",West
72943,"LA-San Diego, CA",West
72944,"LA-San Diego, CA",West
72945,"LA-San Diego, CA",West
72946,"LA-San Diego, CA",West
72947,"LA-San Diego, CA",West
72948,"LA-San Diego, CA",West
72949,"LA-San Diego, CA",West
72950,"LA-San Diego, CA",West
72951,"LA-San Diego, CA",West
72952,"LA-San Diego, CA",West
72955,"LA-San Diego, CA",West
72956,"LA-San Diego, CA",West
72957,"LA-San Diego, CA",West
72958,"LA-San Diego, CA",West
72959,"LA-San Diego, CA",West
73001,"LA-San Diego, CA",West
73002,"LA-San Diego, CA",West
73003,"LA-San Diego, CA",West
73004,"LA-San Diego, CA",West
73005,"LA-San Diego, CA",West
73006,"LA-San Diego, CA",West
73007,"LA-San Diego, CA",West
73008,"LA-San Diego, CA",West
73009,"LA-San Diego, CA",West
73010,"LA-San Diego, CA",West
73011,"LA-San Diego, CA",West
73012,"LA-San Diego, CA",West
73013,"LA-San Diego, CA",West
73014,"LA-San Diego, CA",West
73015,"LA-San Diego, CA",West
73016,"LA-San Diego, CA",West
73017,"LA-San Diego, CA",West
73018,"LA-San Diego, CA",West
73019,"LA-San Diego, CA",West
73020,"LA-San Diego, CA",West
73021,"LA-San Diego, CA",West
73022,"LA-San Diego, CA",West
73023,"LA-San Diego, CA",West
73024,"LA-San Diego, CA",West
73025,"LA-San Diego, CA",West
73026,"LA-San Diego, CA",West
73027,"LA-San Diego, CA",West
73028,"LA-San Diego, CA",West
73029,"LA-San Diego, CA",West
73030,"LA-San Diego, CA",West
73031,"LA-San Diego, CA",West
73032,"LA-San Diego, CA",West
73033,"LA-San Diego, CA",West
73034,"LA-San Diego, CA",West
73036,"LA-San Diego, CA",West
73038,"LA-San Diego, CA",West
73039,"LA-San Diego, CA",West
73040,"LA-San Diego, CA",West
73041,"LA-San Diego, CA",West
73042,"LA-San Diego, CA",West
73043,"LA-San Diego, CA",West
73044,"LA-San Diego, CA",West
73045,"LA-San Diego, CA",West
73047,"LA-San Diego, CA",West
73048,"LA-San Diego, CA",West
73049,"LA-San Diego, CA",West
73050,"LA-San Diego, CA",West
73051,"LA-San Diego, CA",West
73052,"LA-San Diego, CA",West
73053,"LA-San Diego, CA",West
73054,"LA-San Diego, CA",West
73055,"LA-San Diego, CA",West
73056,"LA-San Diego, CA",West
73057,"LA-San Diego, CA",West
73058,"LA-San Diego, CA",West
73059,"LA-San Diego, CA",West
73061,"LA-San Diego, CA",West
73062,"LA-San Diego, CA",West
73063,"LA-San Diego, CA",West
73064,"LA-San Diego, CA",West
73065,"LA-San Diego, CA",West
73066,"LA-San Diego, CA",West
73067,"LA-San Diego, CA",West
73068,"LA-San Diego, CA",West
73069,"LA-San Diego, CA",West
73070,"LA-San Diego, CA",West
73071,"LA-San Diego, CA",West
73072,"LA-San Diego, CA",West
73073,"LA-San Diego, CA",West
73074,"LA-San Diego, CA",West
73075,"LA-San Diego, CA",West
73077,"LA-San Diego, CA",West
73078,"LA-San Diego, CA",West
73079,"LA-San Diego, CA",West
73080,"LA-San Diego, CA",West
73082,"LA-San Diego, CA",West
73083,"LA-San Diego, CA",West
73084,"LA-San Diego, CA",West
73085,"LA-San Diego, CA",West
73086,"LA-San Diego, CA",West
